,full_price,city,eu_country,bedrooms,person_capacity,cleanliness_rating,guest_satisfaction_overall,distance_to_center,distance_to_metro
11727,647.1440590819856,berlin,Germany,1,5.0,10.0,96.0,4.173878175078984,0.3594557691642338
11740,1449.4718145274376,berlin,Germany,2,2.0,9.0,97.0,2.1106107388509887,0.2234434454883112
11754,738.5248200430026,berlin,Germany,1,2.0,8.0,76.0,5.845853535499294,0.3009102733460109
11766,634.5236982331494,berlin,Germany,2,5.0,9.0,87.0,8.85555506680289,1.2747479024522352
11767,680.7983546788819,berlin,Germany,2,5.0,9.0,85.0,8.923943294039457,1.3178082563551397
11851,1159.437225390296,berlin,Germany,1,2.0,10.0,80.0,2.928964022324401,0.4953368613751546
11921,858.1845377208563,berlin,Germany,1,6.0,10.0,93.0,3.2098447459623536,0.371198217561778
11939,858.1845377208563,berlin,Germany,1,6.0,9.0,84.0,3.13847736274767,0.4891495206554531
11961,611.1526596241937,berlin,Germany,3,6.0,10.0,99.0,3.437454023381217,0.2742341742464443
12020,864.0272973730952,berlin,Germany,2,6.0,9.0,97.0,0.9243562111641462,0.5613823574811327
12054,730.3449565298681,berlin,Germany,1,2.0,10.0,96.0,1.5874670045584147,0.2010744004490162
12066,637.7956436384032,berlin,Germany,2,4.0,10.0,100.0,12.067038219508584,0.4392902734677942
12087,1029.494250724502,berlin,Germany,3,5.0,8.0,81.0,9.219198389817166,0.3374696521500863
12116,672.6184911657474,berlin,Germany,2,6.0,10.0,96.0,2.5353823552898587,1.7344027485891742
12157,660.6992614751799,berlin,Germany,2,4.0,10.0,97.0,2.028899446986213,0.3380246159951526
12184,755.8193886136299,berlin,Germany,1,2.0,9.0,100.0,2.5252799442868707,0.1484738165638389
12200,807.9368047116013,berlin,Germany,2,6.0,8.0,79.0,1.3226712833078798,0.1354467487436073
12215,674.7218846405534,berlin,Germany,1,2.0,10.0,98.0,1.0526360773668697,0.1714096740014119
12232,695.7558193886135,berlin,Germany,0,3.0,10.0,100.0,5.85555973297516,0.5691545720205948
12271,649.2474525567916,berlin,Germany,3,6.0,8.0,85.0,4.746297029668042,0.3925151451639854
12280,1449.0043937552584,berlin,Germany,3,6.0,10.0,99.0,2.7215828284233625,0.2867378754786978
12341,622.604468542582,berlin,Germany,1,4.0,10.0,100.0,1.8247364379522293,0.1948460981360001
12348,844.1619145554828,berlin,Germany,1,2.0,10.0,100.0,1.2022905635215424,0.0834396661043364
12353,686.4074039450312,berlin,Germany,1,2.0,10.0,100.0,1.2539914967576105,0.0567549294397339
12354,635.2248293914181,berlin,Germany,1,2.0,10.0,90.0,1.3652673013672263,0.1302135723912259
12359,765.1678040572123,berlin,Germany,2,3.0,10.0,100.0,2.0296243077500504,0.5066642485760678
12422,620.2673646816864,berlin,Germany,1,5.0,10.0,100.0,5.148701325510818,0.5039103316490424
12440,780.1252687669439,berlin,Germany,1,2.0,10.0,100.0,2.0951895251315165,0.0600333474437405
12464,658.5958680003739,berlin,Germany,2,6.0,10.0,98.0,1.1099072171730646,0.3495119174224654
12467,730.5786669159577,berlin,Germany,0,6.0,9.0,93.0,3.7038326642883783,0.3129975383508357
12844,757.1556140433332,budapest,Hungary,3,4.0,10.0,100.0,0.5883383239700642,0.5182853072955461
12864,654.2275696761761,budapest,Hungary,1,5.0,8.0,90.0,0.4059992847439006,0.2763704641490516
12876,692.531841895004,budapest,Hungary,2,6.0,10.0,98.0,0.2483018726727066,0.2650349603983222
13080,843.1639798843822,budapest,Hungary,2,6.0,8.0,90.0,0.5350963448239991,0.2916068951021484
13198,620.623208159045,budapest,Hungary,1,4.0,10.0,100.0,0.4684099785069077,0.2421423199166894
13383,761.8555247450299,budapest,Hungary,2,4.0,10.0,96.0,0.9660185584954596,0.4115060457968651
13531,793.3449264463975,budapest,Hungary,0,2.0,9.0,100.0,2.382071723259417,0.7609492555590303
13932,712.7414579122997,budapest,Hungary,3,6.0,9.0,95.0,1.8518512981630129,0.1460375900259894
14564,705.9265873948395,budapest,Hungary,3,6.0,10.0,100.0,0.2688775458311549,0.1620227577953252
14610,929.407341260516,budapest,Hungary,2,6.0,9.0,100.0,0.6035543562411612,0.0437863351465264
14673,730.1311275085774,budapest,Hungary,2,5.0,6.0,60.0,1.5048692191336537,0.1707244043924413
14736,1078.86450157447,budapest,Hungary,1,4.0,10.0,95.0,1.9935582232193405,0.2124135664050539
14793,760.210555999436,budapest,Hungary,3,4.0,10.0,100.0,0.5883400729289391,0.5182730478451465
14868,638.4828688254923,budapest,Hungary,2,6.0,9.0,90.0,0.966560686906741,0.606481574465126
15547,711.3314847017907,budapest,Hungary,1,4.0,8.0,86.0,2.045156423881006,0.6346443967091628
15875,730.1311275085774,budapest,Hungary,2,5.0,6.0,60.0,1.5048577356884685,0.1707286966842105
16122,817.0794754899657,budapest,Hungary,2,6.0,10.0,98.0,0.2482873750572491,0.2650435082019423
16124,917.8925600413592,budapest,Hungary,3,6.0,9.0,97.0,2.0935790223386106,0.4016751302397862
16246,695.3517883160221,budapest,Hungary,1,4.0,10.0,100.0,1.059465487262659,0.3307813819199997
16444,868.3085021384594,budapest,Hungary,3,6.0,10.0,100.0,0.2688742228887088,0.1620203151097219
16484,695.3517883160221,budapest,Hungary,0,2.0,10.0,93.0,0.2988710248792277,0.2180696204544195
16487,695.3517883160221,budapest,Hungary,1,3.0,10.0,96.0,0.2988809314461805,0.2180807107800089
16493,695.3517883160221,budapest,Hungary,1,3.0,10.0,92.0,0.298871895659872,0.2180829670688736
16531,711.5664802368756,budapest,Hungary,3,6.0,9.0,95.0,0.3058569360630954,0.1768836417500039
16642,790.9949710955492,budapest,Hungary,0,2.0,9.0,100.0,2.3820583657413903,0.7609578181039355
16645,652.3476053954975,budapest,Hungary,1,5.0,8.0,90.0,0.4060301465526006,0.2763979238813497
16649,601.8235653522584,budapest,Hungary,1,5.0,9.0,91.0,0.931240568470909,0.3438421269558584
16653,761.3855336748602,budapest,Hungary,2,4.0,10.0,96.0,0.9660183524936984,0.4115048394179445
16741,647.2795497185741,lisbon,Portugal,2,6.0,10.0,97.0,0.5577762458752844,0.3856636608636301
16775,860.9287054409006,lisbon,Portugal,1,2.0,10.0,100.0,6.058574998144374,0.5343629483861679
17153,605.3001876172608,lisbon,Portugal,4,6.0,10.0,100.0,0.8454372028306545,0.5679975383230371
17217,1193.2457786116322,lisbon,Portugal,1,2.0,10.0,100.0,5.134376346478007,0.6733367324544525
17311,612.1013133208255,lisbon,Portugal,1,4.0,10.0,98.0,0.5581999181227868,0.458215638833793
17497,626.172607879925,lisbon,Portugal,1,4.0,10.0,100.0,0.4207558240682776,0.252677743402196
17499,647.0450281425891,lisbon,Portugal,3,6.0,9.0,80.0,0.3978036317950513,0.3729775587548111
17661,647.0450281425891,lisbon,Portugal,2,4.0,10.0,99.0,0.2704825084962083,0.1126085306969429
17677,867.7298311444653,lisbon,Portugal,3,6.0,10.0,97.0,0.6188685601990687,0.4020242730971354
17722,623.827392120075,lisbon,Portugal,2,5.0,10.0,96.0,0.3219309488034865,0.154678883604745
17761,606.2382739212007,lisbon,Portugal,2,6.0,10.0,96.0,1.0280320432951824,0.7051703342069083
17787,761.0225140712945,lisbon,Portugal,1,5.0,8.0,85.0,2.5261916715566044,0.516347101677206
17937,607.4108818011257,lisbon,Portugal,3,6.0,10.0,93.0,0.9005020814748116,0.572827141198598
18004,705.2063789868668,lisbon,Portugal,2,6.0,10.0,97.0,0.5468489993104766,0.2690570972003431
18010,693.4803001876172,lisbon,Portugal,2,6.0,10.0,100.0,0.7917911434426544,0.4654373983613331
18232,628.5178236397749,lisbon,Portugal,3,6.0,9.0,91.0,3.5407748139543185,0.3835699557066587
18550,891.1819887429643,lisbon,Portugal,3,6.0,10.0,90.0,2.534025341825949,1.921622335531026
18570,670.2626641651032,lisbon,Portugal,2,6.0,10.0,95.0,2.563811759072636,0.3894200494682147
18762,692.5422138836773,lisbon,Portugal,3,6.0,10.0,94.0,1.6449320413336137,0.8757921229932911
18772,739.9155722326453,lisbon,Portugal,2,6.0,10.0,99.0,1.6186763127674062,1.1255552395382828
18904,673.780487804878,lisbon,Portugal,3,6.0,8.0,70.0,1.3041864752015928,0.879898386253057
18905,673.780487804878,lisbon,Portugal,2,4.0,10.0,100.0,1.3041819848619565,0.8798991145416972
19027,702.8611632270168,lisbon,Portugal,3,6.0,10.0,99.0,1.5272020196180065,0.7899350522592561
19256,666.7448405253283,lisbon,Portugal,2,6.0,9.0,85.0,2.1228386648357884,0.3488143945598714
19431,758.2082551594747,lisbon,Portugal,3,6.0,10.0,96.0,1.1802169072877442,0.5175020300687568
19616,857.4108818011257,lisbon,Portugal,1,2.0,10.0,100.0,6.058618964897397,0.5344101452703652
20062,1188.0863039399624,lisbon,Portugal,1,2.0,10.0,100.0,5.134390803976083,0.6733534605041299
20164,609.5215759849906,lisbon,Portugal,1,4.0,10.0,98.0,0.5581946932028886,0.4582217538165096
20344,780.9568480300187,lisbon,Portugal,1,4.0,10.0,100.0,0.4207232375360125,0.2526653087461752
20354,697.701688555347,lisbon,Portugal,1,5.0,10.0,100.0,0.2988356000288543,0.1844873551678625
20356,723.2645403377111,lisbon,Portugal,1,4.0,10.0,100.0,0.298826835571398,0.1844750588521984
20492,644.4652908067542,lisbon,Portugal,2,4.0,10.0,99.0,0.270490913516989,0.1126045070403472
20545,621.2476547842401,lisbon,Portugal,2,5.0,10.0,96.0,0.3219217331258259,0.1546772073601781
20560,644.4652908067542,lisbon,Portugal,3,6.0,10.0,96.0,0.9874299070967996,0.6739073185344336
20574,887.4296435272045,lisbon,Portugal,2,6.0,10.0,100.0,0.4621362536921978,0.3531907404920711
20585,603.8930581613508,lisbon,Portugal,2,6.0,10.0,96.0,1.028013993540455,0.7051509025458433
20618,757.9737335834897,lisbon,Portugal,1,5.0,8.0,85.0,2.526210973709898,0.5163551865158703
20658,987.1013133208256,lisbon,Portugal,2,6.0,9.0,100.0,0.5114399872990406,0.304982462517151
20714,702.1575984990619,lisbon,Portugal,2,6.0,10.0,97.0,0.3369255833901711,0.007546809207776
20760,632.7392120075046,lisbon,Portugal,1,4.0,10.0,97.0,0.3012005279163486,0.2624490958176271
20813,973.968105065666,lisbon,Portugal,2,4.0,10.0,80.0,6.076272608398806,1.155364189452838
20833,702.1575984990619,lisbon,Portugal,2,6.0,10.0,98.0,0.5468369010420415,0.2690688833315969
20839,690.6660412757973,lisbon,Portugal,2,6.0,10.0,100.0,0.7917961213661547,0.465443180377198
21085,626.172607879925,lisbon,Portugal,3,6.0,9.0,91.0,3.540782613182231,0.3835965007526765
21520,887.6641651031895,lisbon,Portugal,3,6.0,10.0,90.0,2.534051944833207,1.9216474924180744
21574,637.6641651031895,lisbon,Portugal,1,5.0,10.0,100.0,0.2988282590554114,0.1844870207607752
21817,612.3358348968105,lisbon,Portugal,2,6.0,10.0,95.0,1.2277034006367442,0.6444735573449674
21823,690.9005628517823,lisbon,Portugal,2,4.0,10.0,100.0,2.886241772199798,0.1485855283151408
21839,706.1444652908067,lisbon,Portugal,2,4.0,10.0,100.0,1.3041660465148774,0.8798843966659043
21955,700.0469043151969,lisbon,Portugal,3,6.0,10.0,99.0,1.5272063103327025,0.7899386142680909
22091,649.155722326454,lisbon,Portugal,2,6.0,10.0,96.0,1.0363173753485062,0.5857392720000679
22110,756.8011257035647,lisbon,Portugal,3,6.0,10.0,96.0,1.1802134619230018,0.5175049357473486
22163,665.8067542213884,lisbon,Portugal,2,6.0,9.0,85.0,2.122841132082965,0.3488139765396445
22252,876.4071294559099,lisbon,Portugal,3,4.0,10.0,98.0,1.6909364125745814,1.035949560366733
22281,691.1350844277673,lisbon,Portugal,2,4.0,10.0,100.0,8.458787248025697,0.8059625973463691
22479,608.9042545685459,london,United Kingdom,2,4.0,10.0,90.0,3.5897926867768204,0.2012958281488373
22516,652.884592770291,london,United Kingdom,2,6.0,9.0,77.0,3.415784507131048,0.2115893007888583
22519,656.647616359745,london,United Kingdom,1,4.0,9.0,87.0,3.3140732912703323,0.1451475062906997
22521,900.3033937768997,london,United Kingdom,2,6.0,9.0,85.0,3.468361587792604,0.1129303565201551
22538,722.970907123874,london,United Kingdom,2,6.0,8.0,77.0,4.489056640457902,0.4514611330006337
22542,621.8396481572944,london,United Kingdom,3,6.0,9.0,95.0,4.817957339440462,0.8717368939557886
22550,742.2564030198264,london,United Kingdom,2,5.0,9.0,87.0,3.373909983101808,0.0696493237566481
22561,1023.5424163315224,london,United Kingdom,2,4.0,10.0,96.0,4.542542363054968,0.3207955124514058
22567,725.3227968672828,london,United Kingdom,2,6.0,8.0,86.0,3.609361266862342,0.2277427804569265
22571,615.2543568757496,london,United Kingdom,1,4.0,9.0,85.0,3.279289802530112,0.8942842235329933
22572,915.3554881347162,london,United Kingdom,3,6.0,10.0,98.0,4.55561156487935,1.5239266706318089
22577,660.881017897881,london,United Kingdom,2,6.0,10.0,100.0,6.927924156441559,0.7614152265929656
22589,699.4520096897858,london,United Kingdom,2,4.0,9.0,93.0,3.507922378081436,0.1579482609937449
22595,661.8217737952444,london,United Kingdom,0,2.0,10.0,100.0,4.677384851015879,0.3651776996430013
22607,919.824078647193,london,United Kingdom,3,6.0,10.0,93.0,5.425985924955267,1.0946623970568703
22611,867.8473153178579,london,United Kingdom,2,4.0,2.0,40.0,5.306017462789841,1.7618092663380776
22615,1321.2916578470802,london,United Kingdom,0,2.0,10.0,100.0,3.3276083337004265,0.563839324724654
22620,987.0881253086856,london,United Kingdom,2,4.0,10.0,98.0,4.2729402599330255,0.3972221319940916
22622,886.1920553164467,london,United Kingdom,2,6.0,10.0,94.0,4.253149303948884,0.2046170941708161
22635,971.800841976528,london,United Kingdom,1,5.0,9.0,87.0,7.043151904052476,0.5296637033722553
22638,872.0807168559938,london,United Kingdom,1,6.0,10.0,93.0,4.125808318962251,0.1001371314531294
22653,1152.896352219008,london,United Kingdom,3,6.0,10.0,96.0,4.138075181028627,0.0937653534313067
22657,629.8360732848844,london,United Kingdom,1,4.0,10.0,97.0,5.409821566163967,2.160200168965521
22659,707.2132458430349,london,United Kingdom,2,4.0,10.0,100.0,7.295368031208831,1.1205688913943916
22662,790.2349537853665,london,United Kingdom,3,6.0,10.0,100.0,6.42589018894466,2.1530354887514096
22664,1035.3018650485665,london,United Kingdom,2,5.0,9.0,90.0,6.13591887265627,1.396760723343597
22665,1308.5914532326724,london,United Kingdom,3,6.0,10.0,97.0,3.930468289062359,0.538586026411948
22693,988.4992591547308,london,United Kingdom,2,6.0,8.0,80.0,3.787556259970416,0.3778677263956023
22698,956.043180695689,london,United Kingdom,2,6.0,7.0,90.0,4.111942156935438,0.1156530082920505
22699,602.554152261342,london,United Kingdom,1,4.0,10.0,80.0,4.307121227948147,0.3473435152107276
22710,712.3874032785343,london,United Kingdom,3,6.0,10.0,100.0,4.5891365432971964,0.2573030987480671
22712,615.4895458500905,london,United Kingdom,2,6.0,10.0,94.0,5.932261492312847,1.6137901363679974
22714,796.8202450669113,london,United Kingdom,2,6.0,10.0,95.0,3.29914216121617,0.1706259768733017
22749,695.6889861003316,london,United Kingdom,1,2.0,10.0,100.0,4.615286780451712,0.2910246643278785
22751,743.6675368658717,london,United Kingdom,1,4.0,10.0,100.0,4.671531964159432,0.3792367881620469
22758,722.970907123874,london,United Kingdom,3,5.0,10.0,100.0,3.547254796895901,0.9485097634042804
22760,766.9512453256191,london,United Kingdom,1,6.0,10.0,90.0,3.400755168841688,0.0204807088638135
22771,795.409111220866,london,United Kingdom,2,4.0,9.0,94.0,6.455351565440872,1.7100201047733783
22777,929.2316376208285,london,United Kingdom,2,4.0,9.0,80.0,4.451129429243803,0.4209527591556097
22782,1059.5263294056774,london,United Kingdom,2,4.0,10.0,100.0,6.167119018557106,1.356784693427723
22799,956.043180695689,london,United Kingdom,3,6.0,9.0,68.0,4.538572234668321,1.1927601954621063
22800,1137.3738799125097,london,United Kingdom,2,4.0,10.0,93.0,4.300320243215005,0.3913867233669343
22819,997.4364401796844,london,United Kingdom,2,6.0,10.0,100.0,4.1828522276613125,0.3282347982701711
22823,847.1506855758602,london,United Kingdom,1,4.0,10.0,100.0,3.7184207013857535,0.3020581971645274
22835,803.1703473741151,london,United Kingdom,3,6.0,9.0,93.0,3.9295660186336216,0.8068824934468398
22838,792.8220325031162,london,United Kingdom,1,4.0,10.0,100.0,3.658334384160589,0.3075339966812609
22850,841.9765281403608,london,United Kingdom,3,6.0,10.0,100.0,3.979819977634041,0.7476554473382638
22854,621.8396481572944,london,United Kingdom,2,4.0,9.0,80.0,4.295077923332551,0.0919494027732803
22855,693.1019073825819,london,United Kingdom,2,5.0,9.0,80.0,3.434726353627934,0.0674527445833972
22856,874.4326065994026,london,United Kingdom,2,5.0,10.0,90.0,3.428981917721223,0.1167803423150303
22860,647.7104353347916,london,United Kingdom,2,5.0,10.0,100.0,3.843222484945483,0.903181098925966
22872,1167.4780686281426,london,United Kingdom,2,4.0,10.0,100.0,4.852532056407334,0.5858958635662531
22883,777.299560196618,london,United Kingdom,2,2.0,10.0,100.0,5.907127384255526,1.7709687528942415
22889,621.8396481572944,london,United Kingdom,2,4.0,10.0,100.0,4.56975231474688,0.3606019882632443
22896,619.7229473882264,london,United Kingdom,2,4.0,9.0,100.0,3.775346992840289,0.4244976291456974
22900,770.9494578894141,london,United Kingdom,2,6.0,10.0,100.0,3.9374434096520057,0.9585093275401876
22932,868.0825042921988,london,United Kingdom,1,2.0,10.0,97.0,4.9607419946911255,0.6373932434870752
22933,629.6008843105435,london,United Kingdom,2,6.0,8.0,60.0,3.8564023049059633,0.4585487159800317
22935,799.407323784661,london,United Kingdom,2,6.0,9.0,91.0,3.858690847938033,0.4755643285894309
22940,629.6008843105435,london,United Kingdom,2,6.0,9.0,75.0,3.810590393781832,0.3363529052772679
22973,623.7211599520215,london,United Kingdom,2,6.0,10.0,100.0,5.386843237631183,0.2856545392915523
22983,609.6098214915685,london,United Kingdom,2,4.0,9.0,91.0,4.853556953198933,0.5224545418861003
22984,608.1986876455231,london,United Kingdom,3,5.0,9.0,98.0,4.812475056571657,0.4751457777731482
23005,744.1379148145535,london,United Kingdom,1,4.0,9.0,100.0,2.629973334202659,0.134553970407595
23008,935.8169289023732,london,United Kingdom,2,6.0,8.0,74.0,1.9451983629280225,0.1774822403581801
23011,873.0214727533573,london,United Kingdom,1,4.0,7.0,73.0,2.283689826857509,0.4412230586463847
23055,626.5434276441121,london,United Kingdom,2,4.0,9.0,90.0,2.333312922234909,0.4199601496168967
23059,643.0066558479739,london,United Kingdom,1,3.0,10.0,100.0,1.8982296332016455,0.4596325103149245
23065,608.1986876455231,london,United Kingdom,2,4.0,10.0,100.0,5.23777288441456,0.432705962827121
23080,841.0357722429973,london,United Kingdom,1,2.0,10.0,99.0,2.3776785107264184,0.509232382499634
23087,1494.6259319363107,london,United Kingdom,3,5.0,10.0,92.0,2.56351346654955,0.374572110275857
23116,851.619276088337,london,United Kingdom,1,2.0,10.0,100.0,1.6580623347250585,0.3026083392479939
23147,713.0929702015569,london,United Kingdom,1,6.0,7.0,97.0,5.177694343133783,0.4287859852346846
23193,776.3588042992544,london,United Kingdom,2,4.0,9.0,92.0,12.276180616552413,3.1664905855558
23221,632.658340976975,london,United Kingdom,2,6.0,9.0,88.0,3.5959213808824733,0.9029094884520248
23251,838.4486935252476,london,United Kingdom,2,4.0,10.0,100.0,3.294907400748441,0.6503861527412231
23259,828.1003786542486,london,United Kingdom,1,2.0,10.0,100.0,5.511700857752406,0.2952007293837259
23266,974.3879206942778,london,United Kingdom,2,4.0,10.0,100.0,1.399383787031329,0.4601693150930205
23280,621.3692702086126,london,United Kingdom,2,6.0,9.0,96.0,5.892365354121661,0.2198839898923644
23309,640.654766104565,london,United Kingdom,2,5.0,10.0,100.0,13.701645016531351,4.561032681599901
23337,643.0066558479739,london,United Kingdom,2,4.0,10.0,90.0,3.2931322868210158,0.6976295674785683
23339,1019.7793927420682,london,United Kingdom,2,4.0,10.0,100.0,1.7885975207307243,0.3087284714929296
23374,674.2867894353112,london,United Kingdom,1,4.0,9.0,91.0,2.988506317879177,0.1749945864427432
23394,698.981631741104,london,United Kingdom,2,6.0,8.0,80.0,14.162533350061633,5.0203150543127615
23406,769.7735130177098,london,United Kingdom,2,4.0,8.0,77.0,4.427062639124026,1.4289752861650746
23407,1226.745690162045,london,United Kingdom,2,4.0,10.0,100.0,1.7330700654291424,0.3141615875555336
23438,805.9926150662056,london,United Kingdom,2,5.0,9.0,94.0,1.4813702799265176,0.4244797263337952
23439,716.8559937910111,london,United Kingdom,1,2.0,9.0,100.0,1.4265966104828671,0.1423359225908261
23443,1001.6698417178204,london,United Kingdom,2,4.0,9.0,90.0,1.4266038704263206,0.1423151120270535
23446,763.6585996848468,london,United Kingdom,1,3.0,10.0,100.0,1.4266090019472444,0.1423307593729682
23467,845.0339848067922,london,United Kingdom,2,6.0,9.0,89.0,1.7175937942321042,0.1454785566545872
